model	objective	reaction	flux	status	minimum	maximum	fraction_optimum
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3HAD180	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3HAD181	0.091101	optimal	0.001605	0.001605	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3HAD40	0.091101	optimal	0.078322	0.078322	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3HAD60	0.091101	optimal	0.078322	0.078322	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3HAD80	0.091101	optimal	0.078322	0.078322	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3HBZCT	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAR100	0.091101	optimal	0.078322	0.078322	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAR120	0.091101	optimal	0.036533	0.036533	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAR121	0.091101	optimal	0.041788	0.041788	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAR140	0.091101	optimal	0.036533	0.036533	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAR141	0.091101	optimal	0.041788	0.041788	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAR160	0.091101	optimal	0.027441	0.027441	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAR161	0.091101	optimal	0.041788	0.041788	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAR180	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAR181	0.091101	optimal	0.001605	0.001605	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAR40	0.091101	optimal	0.078322	0.078322	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAR60	0.091101	optimal	0.078322	0.078322	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAR80	0.091101	optimal	0.078322	0.078322	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAS100	0.091101	optimal	0.078322	0.078322	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAS120	0.091101	optimal	0.036533	0.036533	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAS121	0.091101	optimal	0.041788	0.041788	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAS140	0.091101	optimal	0.036533	0.036533	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAS141	0.091101	optimal	0.041788	0.041788	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAS160	0.091101	optimal	0.027441	0.027441	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAS161	0.091101	optimal	0.041788	0.041788	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAS180	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAS181	0.091101	optimal	0.001605	0.001605	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAS60	0.091101	optimal	0.078322	0.078322	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OAS80	0.091101	optimal	0.078322	0.078322	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3OXCOAT	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_3PEPTabcpp	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_4HTHRS	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_4PCPpp	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_4PEPTabcpp	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_5HBZIDMT	0.091101	optimal	1.8e-05	1.8e-05	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_5HBZIDS2	0.091101	optimal	1.8e-05	1.8e-05	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AACPS1	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AACPS2	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AACPS3	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AACPS4	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AACPS5	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AACPS6	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AACPS7	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AACPS8	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AACPS9	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ABTA	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACACT1r	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACACT2r	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACACT3r	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACACT4r	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACACT5r	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACACT6r	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACACT7r	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACACT8r	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACBIPGT	0.091101	optimal	1.8e-05	1.8e-05	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACCOAC	0.091101	optimal	0.540767	0.540767	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACCOAL	0.091101	optimal	0.0	999999.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACGK	0.091101	optimal	0.024116	0.024116	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACGS	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACHBS	0.091101	optimal	0.024048	0.024048	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACKr	0.091101	optimal	0.01306	0.013065	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACLS	0.091101	optimal	0.065163	0.065163	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACOAD1f	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACOAD2f	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACOAD3f	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACOAD4f	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACOAD5f	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACOAD6f	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACOAD7f	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACOAD8f	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACOATA	0.091101	optimal	0.0	0.078322	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACONT	0.091101	optimal	0.082609	0.08261	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACOTA	0.091101	optimal	-0.024116	-0.024116	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACPPAT120	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACPPAT140	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACPPAT141	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACPPAT160	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACPPAT161	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACPPAT180	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACPPAT181	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACPS1	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACS	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACt2rpp	0.091101	optimal	-1000.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACt4pp	0.091101	optimal	0.0	1000.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ACtex	0.091101	optimal	-0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADCL	0.091101	optimal	7.4e-05	7.4e-05	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADCPS2	0.091101	optimal	1.8e-05	1.8e-05	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADCS	0.091101	optimal	7.4e-05	7.4e-05	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADCYRS	0.091101	optimal	1.8e-05	1.8e-05	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADENOSINEase	0.091101	optimal	0.000185	0.000185	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADK1	0.091101	optimal	-1000.0	1000.145129	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADK2	0.091101	optimal	1.6e-05	1.8e-05	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADK3	0.091101	optimal	-1000.0	1000.145127	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADK4	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADNK1	0.091101	optimal	0.000185	0.000185	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADOCBLS	0.091101	optimal	1.8e-05	1.8e-05	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADOCBLabcpp	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADPRDP	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADPT	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADSL1r	0.091101	optimal	0.016485	0.016485	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADSL2r	0.091101	optimal	0.013681	0.013681	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ADSS	0.091101	optimal	0.016485	0.016485	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGM3PA	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGM3PApp	0.091101	optimal	0.0	-0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGM3PH	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGM3Pt2pp	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGM4PA	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGM4PApp	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGM4PCPpp	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGM4PH	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGM4Pt2pp	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGMH	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGMT	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGMt2pp	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGPAT140	0.091101	optimal	0.004546	0.004546	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGPAT160	0.091101	optimal	0.013721	0.013721	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGPAT161	0.091101	optimal	0.020092	0.020092	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGPAT181	0.091101	optimal	0.000803	0.000803	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGPR	0.091101	optimal	-0.024116	-0.024116	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AGTi	0.091101	optimal	7.4e-05	7.4e-05	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AHCYSNS	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AHSERL2	0.091101	optimal	0.01306	0.013064	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AI2abcpp	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AICART	0.091101	optimal	0.02307	0.02307	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AIRC3	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AIRCr	0.091101	optimal	0.013681	0.013681	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AKGDH	0.091101	optimal	0.0	-0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_AKGt2rpp	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ALAALAabcpp	0.091101	optimal	0.0	0.0	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ALAALAr	0.091101	optimal	0.002349	0.002349	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ALAR	0.091101	optimal	0.034243	0.034243	1.0
Canto-Encalada2022-FBA+of+simultaneous+degradation+of+ammonia+and+pollutants.xml	obj	R_ALATA_D2	0.091101	optimal	0.0	-0.0	1.0
