model	objective	reaction	flux	status	minimum	maximum	fraction_optimum
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACHBS	0.047322	optimal	0.013288	0.013288	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACITL	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACKr	0.047322	optimal	-1000.0	1000.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACLS	0.047322	optimal	0.0	4.663368	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACNPLYS	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACOAD1f	0.047322	optimal	-0.061106	4.602262	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACOAD2f	0.047322	optimal	-0.021118	-0.021118	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACOAD3f	0.047322	optimal	-0.021118	-0.021118	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACOAD4f	0.047322	optimal	-0.021118	-0.021118	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACOAD5f	0.047322	optimal	-0.021118	-0.021118	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACOAD6f	0.047322	optimal	-0.021118	-0.021118	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACOAD7f	0.047322	optimal	-0.00718	-0.00718	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACOAD8f	0.047322	optimal	-0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACOATA	0.047322	optimal	-0.0	0.003125	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACONTa	0.047322	optimal	8.037548	8.158519	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACONTb	0.047322	optimal	8.037548	8.158519	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACOTA	0.047322	optimal	-0.015268	-0.015268	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACPPAT120	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACPPAT140	0.047322	optimal	0.001189	0.001189	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACPPAT141	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACPPAT160	0.047322	optimal	0.00359	0.00359	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACPPAT161	0.047322	optimal	0.005257	0.005257	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACPPAT180	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACPPAT181	0.047322	optimal	0.00021	0.00021	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACPS	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACPS1	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACS	0.047322	optimal	0.0	999.624637	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACS2	0.047322	optimal	0.0	999.624637	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACt2ipp	0.047322	optimal	0.0	991.12	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACt2pp	0.047322	optimal	8.88	1000.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACt4pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ACtex	0.047322	optimal	8.88	8.88	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADCL	0.047322	optimal	4.2e-05	4.2e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADCPS1	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADCPS2	0.047322	optimal	1.1e-05	1.1e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADCS	0.047322	optimal	4.2e-05	4.2e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADCYRS	0.047322	optimal	1.1e-05	1.1e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADD	0.047322	optimal	0.0	-0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADK1	0.047322	optimal	-1000.0	1000.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADK2	0.047322	optimal	-1000.0	1000.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADK3	0.047322	optimal	-1000.0	999.982717	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADK4	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADNK1	0.047322	optimal	0.0	0.000232	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADOCBIK	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADOCBLS	0.047322	optimal	1.1e-05	1.1e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADPRDP	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADPT	0.047322	optimal	0.0	0.000232	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADSL1	0.047322	optimal	0.010702	0.010702	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADSL2	0.047322	optimal	0.014447	0.014447	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ADSS	0.047322	optimal	0.010702	0.010702	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGM3PA	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGM3PApp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGM3PH	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGM3Pt2pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGM4PA	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGM4PApp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGM4PCP	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGM4PCPpp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGM4PH	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGM4Pt2pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGMDA	0.047322	optimal	0.001739	0.001739	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGMH	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGMHE	0.047322	optimal	0.001875	0.001875	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGMt2pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGPAT120	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGPAT140	0.047322	optimal	0.001189	0.001189	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGPAT141	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGPAT160	0.047322	optimal	0.00359	0.00359	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGPAT161	0.047322	optimal	0.005257	0.005257	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGPAT180	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGPAT181	0.047322	optimal	0.00021	0.00021	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AGPR	0.047322	optimal	-0.015268	-0.015268	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AHC	0.047322	optimal	0.000137	0.000137	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AICART	0.047322	optimal	0.01878	0.01878	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AIRCr	0.047322	optimal	0.014447	0.014447	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AKGDH	0.047322	optimal	0.0	11.65842	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALAALA	0.047322	optimal	0.001379	0.001379	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALAALAD	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALAALAabcpp	0.047322	optimal	0.000187	0.000187	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALAD_L	0.047322	optimal	0.0	23.316839	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALAGLUE	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALAR	0.047322	optimal	0.001379	0.001379	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALATA_L	0.047322	optimal	-23.343197	-0.026357	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALATRS	0.047322	optimal	0.0	-0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALCD1	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALCD19	0.047322	optimal	2.1e-05	2.1e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALCD2x	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALCD3	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALCD4	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ALDD2x	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AM3PA	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AM4PA	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AM4PCP	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AMALT1	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AMALT2	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AMALT3	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AMALT4	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AMAOTr	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AMMQLT8	0.047322	optimal	1.1e-05	1.1e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AMPMS2	0.047322	optimal	1.1e-05	1.1e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ANHMK	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ANPRT	0.047322	optimal	0.0026	0.0026	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ANS	0.047322	optimal	0.0026	0.0026	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_AOXSr2	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APG3PAT120	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APG3PAT140	0.047322	optimal	0.001189	0.001189	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APG3PAT141	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APG3PAT160	0.047322	optimal	0.00359	0.00359	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APG3PAT161	0.047322	optimal	0.005257	0.005257	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APG3PAT180	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APG3PAT181	0.047322	optimal	0.00021	0.00021	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APH120	0.047322	optimal	0.0	-0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APH140	0.047322	optimal	0.0	-0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APH141	0.047322	optimal	0.0	-0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APH160	0.047322	optimal	0.0	-0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APH161	0.047322	optimal	0.0	-0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APH180	0.047322	optimal	0.0	-0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APH181	0.047322	optimal	0.0	-0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APRAUR	0.047322	optimal	2.1e-05	2.1e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_APSPr	0.047322	optimal	0.0	-0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ARGDC	0.047322	optimal	0.001739	0.001739	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ARGSL	0.047322	optimal	0.015268	0.015268	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ARGSS	0.047322	optimal	0.015268	0.015268	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ARGTRS	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASAD	0.047322	optimal	-0.036192	-0.036192	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASNS1	0.047322	optimal	0.011025	0.011025	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASNTRS	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASO3t4pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASO4rt2rpp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASO4t4pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASO4tex	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASP1DC	0.047322	optimal	2.7e-05	2.7e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASPCT	0.047322	optimal	0.011192	0.011192	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASPK	0.047322	optimal	0.036192	0.036192	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASPO2	0.047322	optimal	0.000108	0.000108	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASPT	0.047322	optimal	0.0	23.316839	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASPTA	0.047322	optimal	-23.426825	-0.109986	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASPTRS	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ASR2	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ATPM	0.047322	optimal	0.81	0.81	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ATPPRT	0.047322	optimal	0.004333	0.004333	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ATPS10rpp	0.047322	optimal	2.08425	2.08425	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BACCL	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BCOALIG	0.047322	optimal	0.0	999.624651	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BCOALIG2	0.047322	optimal	0.0	999.624651	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BCR6pp	0.047322	optimal	8e-06	1.1e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BEALD	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BMOCOS	0.047322	optimal	5e-06	5e-06	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BMOGDS1	0.047322	optimal	5e-06	5e-06	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BMOGDS2	0.047322	optimal	5e-06	5e-06	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BPNT	0.047322	optimal	0.0	4e-06	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BSCT	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BTOHt2rpp	0.047322	optimal	-2e-06	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BTOHtex	0.047322	optimal	-2e-06	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BTS5	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BUTAFDOR	0.047322	optimal	-2e-06	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BUTKr	0.047322	optimal	-2e-06	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BUTSO3abcpp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BUTSO3tex	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BUTt2pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BUTt4pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BUTtex	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BWCOGDS1	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BWCOGDS2	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BWCOS	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BZALCt2pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BZALCtex	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BZALDHr	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BZALt2pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BZALtex	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BZSCD	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BZSCT	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BZSS	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BZt2pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_BZtex	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CA2abc1pp	0.047322	optimal	0.0	4e-06	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CA2abcpp	0.047322	optimal	0.000234	0.000239	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CA2tex	0.047322	optimal	0.000234	0.000234	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CAMPP	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CBIAT	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CBLAT	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CBMK	0.047322	optimal	0.026456	0.02646	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CBPAH	0.047322	optimal	0.001739	0.001739	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CBPS	0.047322	optimal	0.0	4e-06	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CCGS	0.047322	optimal	0.0	1e-06	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CD2t4pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CD2tex	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CDGR	0.047322	optimal	0.0	1e-06	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CDGS1	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CDGUNPD	0.047322	optimal	0.0	4e-06	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CDPMEK	0.047322	optimal	0.000229	0.00023	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CFAS160E	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CFAS160G	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CFAS180E	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CFAS180G	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CHDCCH	0.047322	optimal	0.0	1.1e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CHORM	0.047322	optimal	0.014791	0.014792	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CHORS	0.047322	optimal	0.017465	0.017466	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CITCIa	0.047322	optimal	0.013285	0.134268	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CITCIb	0.047322	optimal	0.013285	0.134268	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CITMS	0.047322	optimal	0.013285	0.134268	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CLPNS120pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CLPNS140pp	0.047322	optimal	5.8e-05	5.8e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CLPNS141pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CLPNS160pp	0.047322	optimal	0.000174	0.000174	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CLPNS161pp	0.047322	optimal	0.000255	0.000255	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CLPNS180pp	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CLPNS181pp	0.047322	optimal	1e-05	1e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CLt3r_2pp	0.047322	optimal	0.000117	0.000117	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CLtex	0.047322	optimal	0.000234	0.000234	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CMPDAi	0.047322	optimal	0.0	9e-06	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CO2tex	0.047322	optimal	-15.751691	-15.751671	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CO2tpp	0.047322	optimal	-15.750941	-15.750909	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_COBALT2tex	0.047322	optimal	1.2e-05	1.2e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_COBALTt4pp	0.047322	optimal	0.0	9e-06	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CODH4	0.047322	optimal	0.0	0.0	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_COabcpp	0.047322	optimal	1.2e-05	2.1e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CPC2MT	0.047322	optimal	1.1e-05	1.1e-05	1.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_CPC3MT	0.047322	optimal	1.1e-05	1.1e-05	1.0
