model	objective	reaction	flux	status	minimum	maximum	fraction_optimum
iDS372.xml	obj	R_EX_C00120_extr	1.209508	optimal	-0.016892	-0.016892	1.0
iDS372.xml	obj	R_EX_C00122_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00123_extr	1.209508	optimal	-0.650313	-0.650313	1.0
iDS372.xml	obj	R_EX_C00124_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00134_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00135_extr	1.209508	optimal	-0.122471	-0.122471	1.0
iDS372.xml	obj	R_EX_C00140_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00147_extr	1.209508	optimal	-0.082332	-0.082332	1.0
iDS372.xml	obj	R_EX_C00148_extr	1.209508	optimal	-0.209973	-0.209973	1.0
iDS372.xml	obj	R_EX_C00152_extr	1.209508	optimal	-0.629573	-0.280506	1.0
iDS372.xml	obj	R_EX_C00153_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00159_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00183_extr	1.209508	optimal	-0.441419	-0.441419	1.0
iDS372.xml	obj	R_EX_C00186_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00188_extr	1.209508	optimal	-0.344927	-0.344927	1.0
iDS372.xml	obj	R_EX_C00242_extr	1.209508	optimal	-0.052227	-0.052227	1.0
iDS372.xml	obj	R_EX_C00243_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00250_extr	1.209508	optimal	-0.016696	-0.016696	1.0
iDS372.xml	obj	R_EX_C00253_extr	1.209508	optimal	-0.01175	-0.01175	1.0
iDS372.xml	obj	R_EX_C00255_extr	1.209508	optimal	-0.025262	-0.025262	1.0
iDS372.xml	obj	R_EX_C00262_extr	1.209508	optimal	-0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00266_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00267_extr	1.209508	optimal	-31.71	-31.71	1.0
iDS372.xml	obj	R_EX_C00288_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00378_extr	1.209508	optimal	-0.009702	-0.009702	1.0
iDS372.xml	obj	R_EX_C00392_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00407_extr	1.209508	optimal	-0.462591	-0.462591	1.0
iDS372.xml	obj	R_EX_C00469_extr	1.209508	optimal	29.831147	29.831147	1.0
iDS372.xml	obj	R_EX_C00492_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00504_extr	1.209508	optimal	-0.026959	-0.026959	1.0
iDS372.xml	obj	R_EX_C00750_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C00864_extr	1.209508	optimal	-0.005374	-0.005374	1.0
iDS372.xml	obj	R_EX_C01330_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C01613_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C01762_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_EX_C03089_extr	1.209508	optimal	0.069197	0.069197	1.0
iDS372.xml	obj	R_EX_C14818_extr	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_Fatty_acid_cytop	1.209508	optimal	0.01307	0.01307	1.0
iDS372.xml	obj	R_LCTO_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_Lipid_entity_cytop	1.209508	optimal	0.015506	0.015506	1.0
iDS372.xml	obj	R_Lipoteichoic_Acid_cytop	1.209508	optimal	0.036479	0.036479	1.0
iDS372.xml	obj	R_Protein_cytop	1.209508	optimal	0.71361	0.71361	1.0
iDS372.xml	obj	R_R00004_C3_cytop	1.209508	optimal	1.486355	1.774468	1.0
iDS372.xml	obj	R_R00014_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00066_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00086_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00104_C3_cytop	1.209508	optimal	0.005542	0.005542	1.0
iDS372.xml	obj	R_R00127_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00130_C3_cytop	1.209508	optimal	0.005374	0.005374	1.0
iDS372.xml	obj	R_R00137_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00150_C3_cytop	1.209508	optimal	0.0	-0.0	1.0
iDS372.xml	obj	R_R00156_C3_cytop	1.209508	optimal	0.626964	0.915077	1.0
iDS372.xml	obj	R_R00158_C3_cytop	1.209508	optimal	0.195061	0.195061	1.0
iDS372.xml	obj	R_R00161_C3_cytop	1.209508	optimal	0.005254	0.005254	1.0
iDS372.xml	obj	R_R00174_C3_cytop	1.209508	optimal	0.016696	0.016696	1.0
iDS372.xml	obj	R_R00177_C3_cytop	1.209508	optimal	0.079552	0.079552	1.0
iDS372.xml	obj	R_R00178_C3_cytop	1.209508	optimal	0.069197	0.069197	1.0
iDS372.xml	obj	R_R00183_C3_cytop	1.209508	optimal	0.0	-0.0	1.0
iDS372.xml	obj	R_R00188_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00189_C3_cytop	1.209508	optimal	0.01175	0.01175	1.0
iDS372.xml	obj	R_R00190_C3_cytop	1.209508	optimal	0.151529	0.151529	1.0
iDS372.xml	obj	R_R00199_C3_cytop	1.209508	optimal	0.178355	0.466468	1.0
iDS372.xml	obj	R_R00200_C3_cytop	1.209508	optimal	0.0	28.617812	1.0
iDS372.xml	obj	R_R00207_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00209_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00212_C3_cytop	1.209508	optimal	63.47703	63.47703	1.0
iDS372.xml	obj	R_R00220_C3_cytop	1.209508	optimal	0.0	2.113903	1.0
iDS372.xml	obj	R_R00226_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00228_C3_cytop	1.209508	optimal	-29.841366	-29.841366	1.0
iDS372.xml	obj	R_R00230_C3_cytop	1.209508	optimal	-30.628428	-30.628428	1.0
iDS372.xml	obj	R_R00238_C3_cytop	1.209508	optimal	0.673505	0.673505	1.0
iDS372.xml	obj	R_R00239_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00248_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00253_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00256_C3_cytop	1.209508	optimal	0.0	1000.0	1.0
iDS372.xml	obj	R_R00258_C3_cytop	1.209508	optimal	-999.59713	0.157959	1.0
iDS372.xml	obj	R_R00260_C3_cytop	1.209508	optimal	-999.632634	0.122455	1.0
iDS372.xml	obj	R_R00281_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00289_C3_cytop	1.209508	optimal	0.009957	0.009957	1.0
iDS372.xml	obj	R_R00291_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00315_C3_cytop	1.209508	optimal	-30.628428	-30.628428	1.0
iDS372.xml	obj	R_R00317_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00330_C3_cytop	1.209508	optimal	-28.565585	0.34034	1.0
iDS372.xml	obj	R_R00332_C3_cytop	1.209508	optimal	0.052227	0.052227	1.0
iDS372.xml	obj	R_R00345_C3_cytop	1.209508	optimal	0.0	-0.0	1.0
iDS372.xml	obj	R_R00355_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00401_C3_cytop	1.209508	optimal	0.244911	1000.0	1.0
iDS372.xml	obj	R_R00416_C3_cytop	1.209508	optimal	0.544401	0.544401	1.0
iDS372.xml	obj	R_R00418_C3_cytop	1.209508	optimal	0.29949	0.29949	1.0
iDS372.xml	obj	R_R00426_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00428_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00430_C3_cytop	1.209508	optimal	0.0	28.617812	1.0
iDS372.xml	obj	R_R00451_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00462_C3_cytop	1.209508	optimal	0.040386	0.040386	1.0
iDS372.xml	obj	R_R00480_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00483_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00485_C3_cytop	1.209508	optimal	0.0	0.349067	1.0
iDS372.xml	obj	R_R00506_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00511_C3_cytop	1.209508	optimal	0.0	-0.0	1.0
iDS372.xml	obj	R_R00512_C3_cytop	1.209508	optimal	0.016015	0.016015	1.0
iDS372.xml	obj	R_R00513_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00516_C3_cytop	1.209508	optimal	0.0	-0.0	1.0
iDS372.xml	obj	R_R00517_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00549_C3_cytop	1.209508	optimal	0.014297	0.014297	1.0
iDS372.xml	obj	R_R00566_C3_cytop	1.209508	optimal	0.095616	0.095616	1.0
iDS372.xml	obj	R_R00570_C3_cytop	1.209508	optimal	0.009293	0.016015	1.0
iDS372.xml	obj	R_R00571_C3_cytop	1.209508	optimal	0.0	0.038439	1.0
iDS372.xml	obj	R_R00573_C3_cytop	1.209508	optimal	0.0	0.038439	1.0
iDS372.xml	obj	R_R00575_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00590_C3_cytop	1.209508	optimal	0.0	2.113903	1.0
iDS372.xml	obj	R_R00619_C3_cytop	1.209508	optimal	0.009702	0.009702	1.0
iDS372.xml	obj	R_R00658_C3_cytop	1.209508	optimal	60.944542	60.944542	1.0
iDS372.xml	obj	R_R00660_C3_cytop	1.209508	optimal	0.122455	0.122455	1.0
iDS372.xml	obj	R_R00662_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00694_C3_cytop	1.209508	optimal	-0.0	0.0	1.0
iDS372.xml	obj	R_R00703_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00734_C3_cytop	1.209508	optimal	-0.157959	-0.157959	1.0
iDS372.xml	obj	R_R00742_C3_cytop	1.209508	optimal	0.386649	0.386649	1.0
iDS372.xml	obj	R_R00754_C3_cytop	1.209508	optimal	-29.831147	-29.831147	1.0
iDS372.xml	obj	R_R00760_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00765_C3_cytop	1.209508	optimal	0.0	999.455599	1.0
iDS372.xml	obj	R_R00768_C3_cytop	1.209508	optimal	0.544401	1000.0	1.0
iDS372.xml	obj	R_R00771_C3_cytop	1.209508	optimal	0.0	1000.0	1.0
iDS372.xml	obj	R_R00802_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00803_C3_cytop	1.209508	optimal	-0.0	0.0	1.0
iDS372.xml	obj	R_R00842_C3_cytop	1.209508	optimal	0.037302	0.037316	1.0
iDS372.xml	obj	R_R00844_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00847_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00867_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00921_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00936_C3_cytop	1.209508	optimal	0.010219	0.010219	1.0
iDS372.xml	obj	R_R00937_C3_cytop	1.209508	optimal	0.026959	0.026959	1.0
iDS372.xml	obj	R_R00939_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00943_C3_cytop	1.209508	optimal	0.0	-0.0	1.0
iDS372.xml	obj	R_R00945_C3_cytop	1.209508	optimal	0.515472	0.515472	1.0
iDS372.xml	obj	R_R00946_C3_cytop	1.209508	optimal	-0.0	0.0	1.0
iDS372.xml	obj	R_R00955_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00959_C3_cytop	1.209508	optimal	-1000.0	999.990043	1.0
iDS372.xml	obj	R_R00963_C3_cytop	1.209508	optimal	0.0	-0.0	1.0
iDS372.xml	obj	R_R00964_C3_cytop	1.209508	optimal	0.0	0.288113	1.0
iDS372.xml	obj	R_R00965_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00966_C3_cytop	1.209508	optimal	-0.072606	0.215507	1.0
iDS372.xml	obj	R_R00967_C3_cytop	1.209508	optimal	0.0	0.288113	1.0
iDS372.xml	obj	R_R00968_C3_cytop	1.209508	optimal	0.0	0.288113	1.0
iDS372.xml	obj	R_R00985_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00986_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00996_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R00999_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01015_C3_cytop	1.209508	optimal	-30.526968	-30.526968	1.0
iDS372.xml	obj	R_R01021_C3_cytop	1.209508	optimal	0.262677	0.262677	1.0
iDS372.xml	obj	R_R01049_C3_cytop	1.209508	optimal	0.0	0.288113	1.0
iDS372.xml	obj	R_R01056_C3_cytop	1.209508	optimal	0.309594	0.309594	1.0
iDS372.xml	obj	R_R01057_C3_cytop	1.209508	optimal	0.0	0.288113	1.0
iDS372.xml	obj	R_R01058_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01061_C3_cytop	1.209508	optimal	60.944542	60.944542	1.0
iDS372.xml	obj	R_R01066_C3_cytop	1.209508	optimal	-0.010219	-0.010219	1.0
iDS372.xml	obj	R_R01069_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01070_C3_cytop	1.209508	optimal	30.56427	30.56427	1.0
iDS372.xml	obj	R_R01072_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01073_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01083_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01086_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01090_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01092_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01105_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01121_C3_cytop	1.209508	optimal	0.673505	0.673505	1.0
iDS372.xml	obj	R_R01123_C3_cytop	1.209508	optimal	0.061228	0.061228	1.0
iDS372.xml	obj	R_R01126_C3_cytop	1.209508	optimal	0.0	-0.0	1.0
iDS372.xml	obj	R_R01127_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01130_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01132_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01134_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01135_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01148_C3_cytop	1.209508	optimal	0.0	999.755089	1.0
iDS372.xml	obj	R_R01150_C3_cytop	1.209508	optimal	0.122455	0.122455	1.0
iDS372.xml	obj	R_R01152_C3_cytop	1.209508	optimal	0.095616	0.095616	1.0
iDS372.xml	obj	R_R01214_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01220_C3_cytop	1.209508	optimal	0.008713	0.008713	1.0
iDS372.xml	obj	R_R01221_C3_cytop	1.209508	optimal	0.543383	0.543383	1.0
iDS372.xml	obj	R_R01224_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01227_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01229_C3_cytop	1.209508	optimal	0.052227	0.052227	1.0
iDS372.xml	obj	R_R01230_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01231_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01251_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01286_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01373_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01397_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01401_C3_cytop	1.209508	optimal	0.069197	0.069197	1.0
iDS372.xml	obj	R_R01416_C3_cytop	1.209508	optimal	0.095616	0.095616	1.0
iDS372.xml	obj	R_R01466_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01512_C3_cytop	1.209508	optimal	60.944542	60.944542	1.0
iDS372.xml	obj	R_R01515_C3_cytop	1.209508	optimal	0.0	-0.0	1.0
iDS372.xml	obj	R_R01518_C3_cytop	1.209508	optimal	-60.944542	-60.944542	1.0
iDS372.xml	obj	R_R01524_C3_cytop	1.209508	optimal	0.146442	0.146442	1.0
iDS372.xml	obj	R_R01525_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01528_C3_cytop	1.209508	optimal	0.341038	0.341038	1.0
iDS372.xml	obj	R_R01529_C3_cytop	1.209508	optimal	-0.114997	-0.114997	1.0
iDS372.xml	obj	R_R01547_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01561_C3_cytop	1.209508	optimal	-0.0	0.0	1.0
iDS372.xml	obj	R_R01600_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01602_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01624_C3_cytop	1.209508	optimal	0.055673	0.055673	1.0
iDS372.xml	obj	R_R01625_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01626_C3_cytop	1.209508	optimal	0.386649	0.386649	1.0
iDS372.xml	obj	R_R01641_C3_cytop	1.209508	optimal	-999.978519	0.021481	1.0
iDS372.xml	obj	R_R01652_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01655_C3_cytop	1.209508	optimal	0.008713	0.008713	1.0
iDS372.xml	obj	R_R01658_C3_cytop	1.209508	optimal	0.061228	0.061228	1.0
iDS372.xml	obj	R_R01664_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01665_C3_cytop	1.209508	optimal	-0.0	0.0	1.0
iDS372.xml	obj	R_R01678_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01706_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01714_C3_cytop	1.209508	optimal	0.157959	0.157959	1.0
iDS372.xml	obj	R_R01715_C3_cytop	1.209508	optimal	0.157959	0.157959	1.0
iDS372.xml	obj	R_R01716_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01724_C3_cytop	1.209508	optimal	0.01175	0.01175	1.0
iDS372.xml	obj	R_R01728_C3_cytop	1.209508	optimal	0.157959	0.157959	1.0
iDS372.xml	obj	R_R01771_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01773_C3_cytop	1.209508	optimal	-0.0	0.0	1.0
iDS372.xml	obj	R_R01775_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01777_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01786_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01799_C3_cytop	1.209508	optimal	0.016015	0.016015	1.0
iDS372.xml	obj	R_R01801_C3_cytop	1.209508	optimal	0.016001	0.016015	1.0
iDS372.xml	obj	R_R01819_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01826_C3_cytop	1.209508	optimal	0.157959	0.157959	1.0
iDS372.xml	obj	R_R01827_C3_cytop	1.209508	optimal	0.021481	0.021481	1.0
iDS372.xml	obj	R_R01830_C3_cytop	1.209508	optimal	0.136478	0.136478	1.0
iDS372.xml	obj	R_R01855_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01863_C3_cytop	1.209508	optimal	0.0	-0.0	1.0
iDS372.xml	obj	R_R01867_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01869_C3_cytop	1.209508	optimal	-0.0	0.0	1.0
iDS372.xml	obj	R_R01870_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01876_C3_cytop	1.209508	optimal	-0.288113	0.0	1.0
iDS372.xml	obj	R_R01878_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01880_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01920_C3_cytop	1.209508	optimal	0.048804	0.048804	1.0
iDS372.xml	obj	R_R01954_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R01978_C3_cytop	1.209508	optimal	0.673505	0.673505	1.0
iDS372.xml	obj	R_R01993_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R02003_C3_cytop	1.209508	optimal	0.061228	0.061228	1.0
iDS372.xml	obj	R_R02014_C3_cytop	1.209508	optimal	0.010245	0.010245	1.0
iDS372.xml	obj	R_R02016_C3_cytop	1.209508	optimal	0.023727	0.023727	1.0
iDS372.xml	obj	R_R02017_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R02018_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R02019_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R02020_C3_cytop	1.209508	optimal	0.006761	0.006761	1.0
iDS372.xml	obj	R_R02022_C3_cytop	1.209508	optimal	0.0	0.006721	1.0
iDS372.xml	obj	R_R02023_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R02024_C3_cytop	1.209508	optimal	0.0	0.006721	1.0
iDS372.xml	obj	R_R02029_C3_cytop	1.209508	optimal	0.016001	0.016015	1.0
iDS372.xml	obj	R_R02030_C3_cytop	1.209508	optimal	1.4e-05	1.4e-05	1.0
iDS372.xml	obj	R_R02035_C3_cytop	1.209508	optimal	0.341038	0.341038	1.0
iDS372.xml	obj	R_R02059_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R02060_C3_cytop	1.209508	optimal	-0.544401	-0.544401	1.0
iDS372.xml	obj	R_R02081_C3_cytop	1.209508	optimal	0.673505	0.673505	1.0
iDS372.xml	obj	R_R02090_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R02091_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R02093_C3_cytop	1.209508	optimal	0.010219	0.298332	1.0
iDS372.xml	obj	R_R02094_C3_cytop	1.209508	optimal	0.010219	0.010219	1.0
iDS372.xml	obj	R_R02096_C3_cytop	1.209508	optimal	0.0	0.0	1.0
iDS372.xml	obj	R_R02097_C3_cytop	1.209508	optimal	0.0	0.288113	1.0
iDS372.xml	obj	R_R02098_C3_cytop	1.209508	optimal	-0.0	0.0	1.0
iDS372.xml	obj	R_R02099_C3_cytop	1.209508	optimal	0.010219	0.010219	1.0
iDS372.xml	obj	R_R02101_C3_cytop	1.209508	optimal	0.010219	0.010219	1.0
